DISTRITOS;RELACIONADAS CON LAS PERSONAS;RELACIONADAS CON EL PATRIMONIO;POR TENENCIA DE ARMAS;POR TENENCIA DE DROGAS;POR CONSUMO DE DROGAS;PERSONAS DETENIDAS E INVESTIGADAS;CON VICTIMAS;SIN VICTIMAS;EXPEDIENTES;PROPIEDAD INTELECTUAL E INDUSTRIAL;INFRACCIONES ALIMENTARIAS;MAYORES DE EDAD;MENORES DE 18 AÑOS;INSPECCIONES Y ACTUACIONES;DENUNCIAS;EXPEDIENTES INSTRUIDOS;CONTACTOS CON CENTROS ESCOLARES;AÑO;MES
MONCLOA - ARAVACA;3.0;4.0;0.0;4.0;5.0;24.0;58.0;17.0;35.0;2.0;1.0;275.0;2.0;19.0;39.0;0.0;0.0;2018;abril
LATINA;4.0;5.0;7.0;21.0;11.0;45.0;36.0;8.0;39.0;1.0;2.0;65.0;0.0;62.0;138.0;0.0;4.0;2018;abril
CARABANCHEL;6.0;12.0;0.0;11.0;2.0;66.0;43.0;23.0;66.0;1.0;0.0;61.0;0.0;148.0;175.0;0.0;17.0;2018;abril
USERA;13.0;9.0;0.0;9.0;1.0;50.0;32.0;4.0;37.0;9.0;47.0;94.0;3.0;58.0;164.0;0.0;1.0;2018;abril
PUENTE DE VALLECAS;8.0;7.0;0.0;59.0;12.0;92.0;57.0;16.0;44.0;7.0;12.0;140.0;2.0;141.0;262.0;0.0;1.0;2018;abril
MORATALAZ;2.0;5.0;1.0;21.0;7.0;20.0;11.0;4.0;20.0;1.0;0.0;41.0;0.0;12.0;7.0;0.0;18.0;2018;abril
CIUDAD LINEAL;9.0;4.0;1.0;9.0;1.0;26.0;56.0;10.0;52.0;0.0;9.0;83.0;2.0;141.0;192.0;0.0;0.0;2018;abril
HORTALEZA;13.0;4.0;1.0;15.0;4.0;19.0;40.0;7.0;32.0;3.0;8.0;13.0;0.0;53.0;91.0;0.0;0.0;2018;abril
VILLAVERDE;9.0;14.0;0.0;13.0;1.0;41.0;22.0;6.0;18.0;3.0;4.0;57.0;3.0;83.0;91.0;0.0;14.0;2018;abril
VILLA DE VALLECAS;0.0;7.0;1.0;20.0;109.0;31.0;23.0;3.0;17.0;0.0;4.0;35.0;2.0;47.0;89.0;0.0;0.0;2018;abril
VICÁLVARO;1.0;2.0;1.0;5.0;3.0;12.0;11.0;3.0;18.0;0.0;0.0;58.0;4.0;24.0;16.0;0.0;0.0;2018;abril
SAN BLAS - CANILLEJAS;2.0;13.0;1.0;21.0;2.0;28.0;47.0;5.0;40.0;7.0;9.0;45.0;0.0;24.0;44.0;4.0;38.0;2018;abril
BARAJAS;3.0;5.0;0.0;1.0;0.0;9.0;14.0;4.0;15.0;0.0;1.0;0.0;0.0;4.0;7.0;1.0;19.0;2018;abril
CENTRO;51.0;79.0;6.0;170.0;83.0;101.0;67.0;17.0;82.0;380.0;476.0;820.0;6.0;439.0;756.0;11.0;8.0;2018;mayo
ARGANZUELA;10.0;15.0;2.0;26.0;6.0;34.0;46.0;10.0;19.0;19.0;27.0;45.0;3.0;175.0;180.0;4.0;15.0;2018;mayo
RETIRO;3.0;8.0;0.0;11.0;4.0;11.0;47.0;7.0;20.0;31.0;92.0;99.0;0.0;84.0;118.0;0.0;0.0;2018;mayo
SALAMANCA;7.0;34.0;1.0;13.0;3.0;55.0;62.0;9.0;19.0;5.0;8.0;55.0;1.0;257.0;394.0;2.0;9.0;2018;mayo
CHAMARTÍN;7.0;24.0;1.0;17.0;2.0;59.0;61.0;11.0;39.0;15.0;30.0;82.0;10.0;206.0;281.0;0.0;0.0;2018;mayo
TETUÁN;16.0;9.0;0.0;21.0;2.0;34.0;46.0;1.0;24.0;3.0;19.0;233.0;4.0;127.0;246.0;0.0;0.0;2018;mayo
CHAMBERÍ;11.0;7.0;0.0;18.0;14.0;29.0;54.0;9.0;22.0;1.0;2.0;256.0;3.0;139.0;284.0;0.0;0.0;2018;mayo
FUENCARRAL - EL PARDO;0.0;2.0;4.0;139.0;7.0;13.0;44.0;6.0;60.0;44.0;24.0;3.0;0.0;48.0;60.0;0.0;0.0;2018;mayo
MONCLOA - ARAVACA;9.0;8.0;0.0;15.0;19.0;19.0;51.0;4.0;41.0;1.0;1.0;132.0;3.0;26.0;31.0;0.0;0.0;2018;mayo
LATINA;8.0;10.0;7.0;79.0;15.0;44.0;27.0;7.0;43.0;21.0;22.0;108.0;4.0;56.0;114.0;0.0;16.0;2018;mayo
CARABANCHEL;25.0;17.0;4.0;40.0;9.0;58.0;55.0;19.0;45.0;2.0;4.0;107.0;0.0;70.0;148.0;4.0;16.0;2018;mayo
USERA;9.0;15.0;4.0;18.0;3.0;44.0;33.0;7.0;30.0;31.0;78.0;193.0;2.0;63.0;225.0;0.0;2.0;2018;mayo
PUENTE DE VALLECAS;16.0;19.0;1.0;43.0;13.0;80.0;46.0;7.0;23.0;4.0;1.0;130.0;2.0;162.0;260.0;0.0;0.0;2018;mayo
MORATALAZ;2.0;5.0;0.0;12.0;1.0;13.0;18.0;5.0;10.0;1.0;2.0;24.0;1.0;23.0;48.0;3.0;19.0;2018;mayo
CIUDAD LINEAL;17.0;13.0;2.0;24.0;2.0;35.0;59.0;12.0;54.0;1.0;22.0;54.0;3.0;93.0;114.0;1.0;1.0;2018;mayo
HORTALEZA;19.0;13.0;2.0;16.0;5.0;27.0;27.0;7.0;33.0;3.0;2.0;11.0;3.0;65.0;64.0;0.0;0.0;2018;mayo
VILLAVERDE;16.0;21.0;0.0;27.0;6.0;33.0;27.0;8.0;23.0;5.0;11.0;73.0;0.0;54.0;72.0;1.0;15.0;2018;mayo
VILLA DE VALLECAS;2.0;4.0;3.0;25.0;65.0;53.0;23.0;5.0;18.0;2.0;23.0;46.0;0.0;40.0;53.0;1.0;1.0;2018;mayo
VICÁLVARO;0.0;1.0;1.0;13.0;3.0;4.0;11.0;2.0;19.0;0.0;0.0;59.0;1.0;24.0;26.0;0.0;0.0;2018;mayo
SAN BLAS - CANILLEJAS;9.0;17.0;2.0;25.0;4.0;35.0;47.0;3.0;24.0;1.0;50.0;77.0;2.0;43.0;48.0;10.0;39.0;2018;mayo
BARAJAS;3.0;12.0;1.0;2.0;0.0;17.0;20.0;3.0;8.0;0.0;2.0;0.0;0.0;40.0;41.0;2.0;27.0;2018;mayo
CENTRO;49.0;74.0;12.0;119.0;43.0;106.0;63.0;29.0;127.0;288.0;190.0;512.0;4.0;402.0;721.0;11.0;3.0;2018;junio
ARGANZUELA;1.0;10.0;0.0;10.0;3.0;23.0;48.0;9.0;22.0;7.0;42.0;56.0;0.0;96.0;119.0;2.0;11.0;2018;junio
RETIRO;5.0;10.0;0.0;7.0;2.0;19.0;30.0;6.0;23.0;13.0;10.0;26.0;4.0;88.0;112.0;1.0;0.0;2018;junio
SALAMANCA;7.0;41.0;1.0;15.0;1.0;46.0;82.0;15.0;20.0;0.0;5.0;38.0;0.0;173.0;246.0;2.0;11.0;2018;junio
CHAMARTÍN;14.0;13.0;0.0;6.0;4.0;36.0;72.0;28.0;15.0;6.0;3.0;31.0;0.0;148.0;253.0;0.0;0.0;2018;junio
TETUÁN;16.0;12.0;0.0;42.0;1.0;41.0;61.0;5.0;29.0;3.0;8.0;199.0;2.0;91.0;133.0;2.0;1.0;2018;junio
CHAMBERÍ;7.0;4.0;0.0;7.0;3.0;31.0;62.0;10.0;24.0;1.0;4.0;185.0;2.0;126.0;235.0;0.0;1.0;2018;junio
FUENCARRAL - EL PARDO;4.0;0.0;0.0;15.0;0.0;21.0;51.0;12.0;49.0;2.0;3.0;9.0;0.0;49.0;101.0;0.0;0.0;2018;junio
MONCLOA - ARAVACA;5.0;8.0;0.0;14.0;0.0;32.0;52.0;7.0;22.0;2.0;1.0;194.0;0.0;39.0;61.0;0.0;0.0;2018;junio
LATINA;11.0;8.0;2.0;37.0;4.0;40.0;41.0;9.0;40.0;5.0;12.0;77.0;1.0;52.0;110.0;1.0;21.0;2018;junio
CARABANCHEL;29.0;19.0;1.0;16.0;0.0;58.0;48.0;9.0;55.0;7.0;1.0;41.0;0.0;90.0;145.0;2.0;9.0;2018;junio
USERA;8.0;14.0;0.0;12.0;0.0;26.0;37.0;11.0;44.0;1.0;22.0;62.0;0.0;34.0;114.0;0.0;1.0;2018;junio
PUENTE DE VALLECAS;18.0;28.0;3.0;25.0;11.0;88.0;59.0;7.0;68.0;15.0;1.0;60.0;1.0;77.0;163.0;0.0;0.0;2018;junio
MORATALAZ;4.0;6.0;0.0;16.0;4.0;14.0;25.0;1.0;16.0;0.0;4.0;18.0;4.0;17.0;24.0;2.0;25.0;2018;junio
CIUDAD LINEAL;37.0;14.0;1.0;5.0;2.0;40.0;54.0;20.0;37.0;1.0;7.0;18.0;1.0;67.0;56.0;0.0;1.0;2018;junio
HORTALEZA;16.0;13.0;3.0;22.0;15.0;37.0;35.0;4.0;39.0;1.0;4.0;10.0;2.0;68.0;115.0;0.0;0.0;2018;junio
VILLAVERDE;20.0;13.0;1.0;30.0;7.0;25.0;26.0;3.0;26.0;0.0;7.0;42.0;0.0;48.0;50.0;0.0;0.0;2018;junio
VILLA DE VALLECAS;4.0;3.0;2.0;34.0;33.0;29.0;28.0;4.0;24.0;2.0;4.0;49.0;0.0;49.0;89.0;0.0;0.0;2018;junio
VICÁLVARO;0.0;0.0;1.0;21.0;9.0;14.0;13.0;3.0;14.0;0.0;0.0;37.0;0.0;18.0;20.0;0.0;0.0;2018;junio
SAN BLAS - CANILLEJAS;8.0;18.0;6.0;18.0;1.0;25.0;48.0;10.0;27.0;1.0;1.0;22.0;0.0;33.0;46.0;5.0;23.0;2018;junio
BARAJAS;15.0;11.0;0.0;2.0;0.0;13.0;22.0;2.0;10.0;0.0;0.0;0.0;0.0;19.0;15.0;4.0;18.0;2018;junio
CENTRO;39.0;52.0;2.0;57.0;13.0;106.0;57.0;36.0;114.0;261.0;132.0;140.0;2.0;274.0;428.0;8.0;0.0;2018;julio
ARGANZUELA;6.0;4.0;0.0;7.0;2.0;24.0;36.0;27.0;31.0;2.0;30.0;11.0;0.0;38.0;34.0;1.0;1.0;2018;julio
RETIRO;10.0;8.0;1.0;7.0;2.0;16.0;53.0;19.0;14.0;5.0;12.0;4.0;0.0;37.0;56.0;0.0;0.0;2018;julio
SALAMANCA;13.0;25.0;0.0;4.0;0.0;35.0;72.0;53.0;19.0;0.0;0.0;2.0;0.0;108.0;150.0;4.0;0.0;2018;julio
CHAMARTÍN;6.0;13.0;1.0;3.0;1.0;47.0;65.0;71.0;25.0;6.0;2.0;9.0;0.0;38.0;55.0;0.0;0.0;2018;julio
TETUÁN;14.0;16.0;0.0;8.0;2.0;17.0;47.0;6.0;36.0;1.0;12.0;11.0;0.0;33.0;59.0;0.0;0.0;2018;julio
CHAMBERÍ;3.0;5.0;0.0;6.0;0.0;21.0;60.0;42.0;24.0;0.0;0.0;1.0;0.0;95.0;172.0;0.0;0.0;2018;julio
FUENCARRAL - EL PARDO;6.0;0.0;1.0;4.0;1.0;17.0;47.0;44.0;44.0;0.0;14.0;4.0;0.0;53.0;96.0;0.0;0.0;2018;julio
MONCLOA - ARAVACA;5.0;7.0;1.0;4.0;1.0;21.0;45.0;39.0;26.0;2.0;7.0;11.0;0.0;26.0;31.0;0.0;0.0;2018;julio
LATINA;4.0;4.0;1.0;2.0;1.0;21.0;43.0;22.0;56.0;0.0;2.0;24.0;0.0;24.0;29.0;0.0;0.0;2018;julio
CARABANCHEL;14.0;11.0;1.0;14.0;2.0;50.0;57.0;8.0;75.0;29.0;13.0;24.0;0.0;133.0;129.0;3.0;1.0;2018;julio
USERA;5.0;5.0;0.0;1.0;1.0;21.0;27.0;25.0;39.0;13.0;34.0;27.0;0.0;23.0;49.0;0.0;0.0;2018;julio
PUENTE DE VALLECAS;17.0;19.0;0.0;36.0;6.0;72.0;55.0;59.0;101.0;9.0;10.0;51.0;0.0;60.0;69.0;0.0;0.0;2018;julio
MORATALAZ;8.0;3.0;0.0;2.0;0.0;12.0;24.0;8.0;21.0;0.0;1.0;0.0;0.0;11.0;5.0;0.0;2.0;2018;julio
CIUDAD LINEAL;25.0;9.0;3.0;1.0;0.0;25.0;57.0;49.0;63.0;0.0;1.0;21.0;0.0;50.0;73.0;0.0;0.0;2018;julio
HORTALEZA;6.0;13.0;2.0;6.0;2.0;15.0;34.0;39.0;40.0;0.0;0.0;7.0;2.0;35.0;56.0;0.0;0.0;2018;julio
VILLAVERDE;18.0;19.0;0.0;19.0;9.0;44.0;15.0;8.0;43.0;3.0;3.0;19.0;0.0;30.0;24.0;1.0;0.0;2018;julio
VILLA DE VALLECAS;0.0;4.0;4.0;23.0;0.0;40.0;24.0;23.0;28.0;0.0;0.0;7.0;0.0;20.0;46.0;0.0;0.0;2018;julio
VICÁLVARO;0.0;0.0;0.0;0.0;0.0;5.0;17.0;3.0;19.0;0.0;0.0;0.0;0.0;17.0;13.0;0.0;0.0;2018;julio
SAN BLAS - CANILLEJAS;11.0;17.0;0.0;10.0;1.0;31.0;44.0;31.0;38.0;1.0;1.0;2.0;0.0;15.0;18.0;0.0;9.0;2018;julio
BARAJAS;14.0;18.0;1.0;0.0;0.0;6.0;14.0;17.0;12.0;1.0;0.0;0.0;0.0;43.0;30.0;0.0;7.0;2018;julio
CENTRO;48.0;42.0;8.0;115.0;40.0;72.0;47.0;29.0;62.0;155.0;323.0;293.0;9.0;196.0;226.0;4.0;0.0;2018;agosto
ARGANZUELA;5.0;8.0;2.0;18.0;2.0;24.0;31.0;25.0;18.0;5.0;20.0;21.0;0.0;53.0;82.0;2.0;0.0;2018;agosto
RETIRO;3.0;3.0;2.0;5.0;1.0;7.0;46.0;11.0;8.0;0.0;2.0;2.0;0.0;20.0;32.0;0.0;0.0;2018;agosto
SALAMANCA;1.0;24.0;0.0;11.0;2.0;35.0;55.0;32.0;2.0;0.0;0.0;4.0;0.0;122.0;186.0;0.0;0.0;2018;agosto
CHAMARTÍN;6.0;19.0;0.0;7.0;1.0;24.0;39.0;39.0;11.0;7.0;6.0;18.0;0.0;19.0;32.0;0.0;0.0;2018;agosto
TETUÁN;9.0;13.0;0.0;24.0;3.0;27.0;32.0;15.0;25.0;2.0;9.0;39.0;0.0;95.0;118.0;0.0;0.0;2018;agosto
CHAMBERÍ;5.0;10.0;1.0;6.0;1.0;16.0;28.0;33.0;2.0;1.0;2.0;2.0;0.0;64.0;61.0;0.0;0.0;2018;agosto
FUENCARRAL - EL PARDO;1.0;2.0;0.0;3.0;0.0;17.0;33.0;29.0;34.0;3.0;7.0;0.0;0.0;19.0;54.0;0.0;3.0;2018;agosto
MONCLOA - ARAVACA;5.0;4.0;0.0;5.0;0.0;14.0;32.0;31.0;12.0;0.0;9.0;0.0;0.0;12.0;16.0;0.0;0.0;2018;agosto
LATINA;7.0;11.0;0.0;20.0;4.0;26.0;26.0;15.0;38.0;0.0;1.0;15.0;1.0;18.0;12.0;0.0;0.0;2018;agosto
CARABANCHEL;19.0;15.0;2.0;5.0;1.0;42.0;25.0;14.0;53.0;8.0;15.0;24.0;9.0;45.0;60.0;1.0;0.0;2018;agosto
USERA;8.0;2.0;2.0;4.0;1.0;32.0;17.0;20.0;25.0;2.0;61.0;35.0;0.0;19.0;65.0;0.0;0.0;2018;agosto
PUENTE DE VALLECAS;20.0;18.0;9.0;30.0;4.0;78.0;31.0;51.0;47.0;1.0;0.0;48.0;2.0;84.0;95.0;0.0;0.0;2018;agosto
MORATALAZ;6.0;3.0;2.0;2.0;0.0;2.0;12.0;4.0;14.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;2018;agosto
CIUDAD LINEAL;12.0;10.0;3.0;3.0;4.0;27.0;30.0;36.0;24.0;0.0;1.0;26.0;1.0;67.0;81.0;0.0;0.0;2018;agosto
HORTALEZA;12.0;12.0;0.0;3.0;2.0;18.0;21.0;16.0;16.0;0.0;0.0;13.0;0.0;12.0;13.0;0.0;0.0;2018;agosto
VILLAVERDE;18.0;21.0;3.0;42.0;1.0;27.0;20.0;2.0;19.0;0.0;10.0;67.0;2.0;47.0;31.0;0.0;1.0;2018;agosto
VILLA DE VALLECAS;5.0;13.0;3.0;18.0;7.0;24.0;9.0;13.0;13.0;0.0;0.0;27.0;0.0;56.0;85.0;0.0;0.0;2018;agosto
VICÁLVARO;0.0;0.0;0.0;4.0;0.0;6.0;10.0;1.0;6.0;0.0;0.0;9.0;0.0;18.0;14.0;0.0;0.0;2018;agosto
SAN BLAS - CANILLEJAS;7.0;25.0;1.0;4.0;0.0;31.0;33.0;29.0;24.0;0.0;5.0;6.0;0.0;28.0;37.0;4.0;0.0;2018;agosto
BARAJAS;5.0;14.0;1.0;0.0;0.0;5.0;4.0;10.0;13.0;0.0;0.0;7.0;0.0;14.0;25.0;0.0;3.0;2018;agosto
CENTRO;58.0;50.0;2.0;122.0;38.0;73.0;60.0;43.0;102.0;279.0;230.0;850.0;7.0;229.0;404.0;13.0;1.0;2018;septiembre
ARGANZUELA;12.0;3.0;0.0;5.0;4.0;47.0;51.0;37.0;26.0;4.0;20.0;6.0;0.0;134.0;76.0;0.0;4.0;2018;septiembre
RETIRO;13.0;9.0;2.0;2.0;1.0;19.0;41.0;22.0;20.0;20.0;14.0;35.0;2.0;21.0;44.0;0.0;0.0;2018;septiembre
SALAMANCA;11.0;29.0;1.0;20.0;0.0;45.0;65.0;52.0;23.0;10.0;6.0;35.0;0.0;234.0;300.0;0.0;13.0;2018;septiembre
CHAMARTÍN;13.0;12.0;0.0;41.0;12.0;50.0;66.0;56.0;10.0;13.0;2.0;77.0;1.0;53.0;68.0;1.0;0.0;2018;septiembre
TETUÁN;24.0;9.0;0.0;19.0;1.0;31.0;52.0;44.0;23.0;2.0;11.0;91.0;2.0;60.0;101.0;0.0;1.0;2018;septiembre
CHAMBERÍ;7.0;5.0;0.0;9.0;5.0;15.0;47.0;40.0;19.0;0.0;0.0;209.0;9.0;94.0;175.0;1.0;1.0;2018;septiembre
FUENCARRAL - EL PARDO;8.0;3.0;1.0;10.0;0.0;26.0;51.0;59.0;52.0;0.0;10.0;20.0;3.0;25.0;53.0;0.0;0.0;2018;septiembre
MONCLOA - ARAVACA;3.0;6.0;2.0;13.0;0.0;30.0;50.0;52.0;28.0;2.0;2.0;132.0;4.0;20.0;25.0;0.0;0.0;2018;septiembre
LATINA;7.0;5.0;2.0;17.0;0.0;25.0;46.0;14.0;39.0;0.0;17.0;115.0;2.0;30.0;60.0;0.0;56.0;2018;septiembre
CARABANCHEL;12.0;8.0;2.0;23.0;5.0;51.0;56.0;20.0;84.0;1.0;5.0;83.0;2.0;100.0;151.0;0.0;22.0;2018;septiembre
USERA;8.0;13.0;2.0;11.0;3.0;29.0;31.0;30.0;42.0;10.0;141.0;191.0;1.0;45.0;107.0;0.0;5.0;2018;septiembre
PUENTE DE VALLECAS;16.0;19.0;11.0;47.0;12.0;69.0;42.0;57.0;57.0;11.0;5.0;178.0;6.0;134.0;195.0;0.0;0.0;2018;septiembre
MORATALAZ;5.0;8.0;3.0;19.0;1.0;9.0;32.0;6.0;16.0;2.0;5.0;43.0;0.0;9.0;13.0;0.0;14.0;2018;septiembre
CIUDAD LINEAL;27.0;9.0;1.0;27.0;3.0;28.0;54.0;51.0;59.0;2.0;5.0;46.0;0.0;69.0;106.0;0.0;4.0;2018;septiembre
HORTALEZA;10.0;7.0;4.0;14.0;7.0;16.0;30.0;29.0;35.0;1.0;0.0;16.0;2.0;36.0;79.0;0.0;0.0;2018;septiembre
VILLAVERDE;22.0;16.0;0.0;40.0;7.0;50.0;23.0;5.0;24.0;0.0;5.0;103.0;3.0;84.0;94.0;0.0;30.0;2018;septiembre
VILLA DE VALLECAS;4.0;10.0;9.0;40.0;6.0;34.0;18.0;24.0;25.0;6.0;2.0;17.0;0.0;63.0;50.0;0.0;0.0;2018;septiembre
VICÁLVARO;1.0;1.0;1.0;14.0;2.0;15.0;11.0;5.0;11.0;0.0;0.0;25.0;4.0;18.0;9.0;0.0;0.0;2018;septiembre
SAN BLAS - CANILLEJAS;12.0;18.0;2.0;14.0;4.0;28.0;39.0;37.0;44.0;0.0;1.0;35.0;0.0;51.0;104.0;1.0;17.0;2018;septiembre
BARAJAS;10.0;9.0;1.0;6.0;1.0;9.0;18.0;25.0;13.0;0.0;1.0;3.0;1.0;15.0;26.0;0.0;13.0;2018;septiembre
CENTRO;31.0;45.0;2.0;150.0;60.0;106.0;67.0;40.0;115.0;231.0;75.0;1450.0;17.0;425.0;682.0;10.0;3.0;2018;octubre
ARGANZUELA;7.0;4.0;1.0;5.0;4.0;33.0;48.0;42.0;30.0;10.0;34.0;103.0;2.0;106.0;127.0;1.0;17.0;2018;octubre
RETIRO;9.0;7.0;2.0;11.0;1.0;22.0;52.0;35.0;24.0;11.0;21.0;119.0;3.0;26.0;31.0;0.0;0.0;2018;octubre
SALAMANCA;12.0;42.0;0.0;13.0;3.0;62.0;107.0;85.0;31.0;56.0;7.0;87.0;4.0;217.0;346.0;0.0;16.0;2018;octubre
CHAMARTÍN;15.0;23.0;0.0;13.0;2.0;51.0;85.0;64.0;25.0;26.0;3.0;120.0;10.0;49.0;81.0;0.0;0.0;2018;octubre
TETUÁN;16.0;25.0;6.0;23.0;9.0;51.0;70.0;37.0;35.0;11.0;15.0;142.0;7.0;89.0;218.0;0.0;0.0;2018;octubre
CHAMBERÍ;5.0;4.0;0.0;18.0;3.0;23.0;81.0;47.0;20.0;0.0;1.0;178.0;1.0;67.0;143.0;0.0;0.0;2018;octubre
FUENCARRAL - EL PARDO;4.0;3.0;4.0;91.0;16.0;32.0;57.0;68.0;65.0;2.0;1.0;20.0;3.0;52.0;78.0;0.0;3.0;2018;octubre
MONCLOA - ARAVACA;5.0;2.0;0.0;17.0;3.0;34.0;62.0;75.0;47.0;0.0;0.0;135.0;6.0;16.0;30.0;0.0;0.0;2018;octubre
LATINA;6.0;4.0;0.0;20.0;1.0;20.0;48.0;20.0;33.0;0.0;3.0;122.0;1.0;32.0;100.0;1.0;16.0;2018;octubre
CARABANCHEL;15.0;10.0;6.0;30.0;7.0;44.0;79.0;20.0;111.0;17.0;4.0;82.0;0.0;97.0;152.0;2.0;36.0;2018;octubre
USERA;4.0;13.0;2.0;14.0;4.0;42.0;21.0;26.0;42.0;10.0;26.0;159.0;0.0;54.0;134.0;0.0;3.0;2018;octubre
PUENTE DE VALLECAS;20.0;30.0;11.0;66.0;10.0;76.0;60.0;83.0;69.0;13.0;16.0;155.0;3.0;118.0;134.0;0.0;0.0;2018;octubre
MORATALAZ;6.0;3.0;0.0;10.0;3.0;8.0;31.0;20.0;17.0;3.0;0.0;54.0;9.0;11.0;36.0;2.0;21.0;2018;octubre
CIUDAD LINEAL;18.0;12.0;1.0;21.0;0.0;39.0;76.0;58.0;73.0;0.0;13.0;72.0;7.0;79.0;121.0;0.0;5.0;2018;octubre
HORTALEZA;9.0;6.0;4.0;9.0;13.0;31.0;40.0;42.0;67.0;1.0;0.0;50.0;4.0;53.0;106.0;0.0;0.0;2018;octubre
VILLAVERDE;18.0;24.0;1.0;25.0;2.0;38.0;26.0;6.0;21.0;3.0;8.0;38.0;1.0;57.0;68.0;0.0;26.0;2018;octubre
VILLA DE VALLECAS;7.0;6.0;4.0;35.0;17.0;59.0;26.0;29.0;35.0;5.0;13.0;64.0;0.0;95.0;123.0;0.0;0.0;2018;octubre
VICÁLVARO;0.0;0.0;1.0;19.0;2.0;8.0;16.0;7.0;16.0;0.0;0.0;53.0;4.0;21.0;15.0;0.0;0.0;2018;octubre
SAN BLAS - CANILLEJAS;14.0;22.0;0.0;19.0;1.0;30.0;44.0;58.0;51.0;1.0;48.0;70.0;2.0;23.0;43.0;4.0;74.0;2018;octubre
BARAJAS;3.0;11.0;0.0;0.0;0.0;4.0;19.0;37.0;11.0;0.0;0.0;0.0;0.0;7.0;10.0;0.0;26.0;2018;octubre
CENTRO;38.0;48.0;21.0;156.0;63.0;108.0;59.0;41.0;66.0;312.0;60.0;1371.0;19.0;337.0;579.0;9.0;3.0;2018;noviembre
ARGANZUELA;5.0;8.0;3.0;5.0;2.0;25.0;43.0;57.0;15.0;11.0;17.0;31.0;0.0;104.0;187.0;0.0;24.0;2018;noviembre
RETIRO;6.0;6.0;0.0;17.0;1.0;15.0;54.0;35.0;16.0;3.0;41.0;124.0;11.0;17.0;27.0;0.0;0.0;2018;noviembre
SALAMANCA;8.0;37.0;1.0;9.0;4.0;60.0;83.0;61.0;15.0;3.0;6.0;108.0;11.0;134.0;226.0;1.0;17.0;2018;noviembre
CHAMARTÍN;18.0;13.0;0.0;17.0;1.0;41.0;66.0;83.0;14.0;6.0;4.0;185.0;3.0;26.0;68.0;2.0;0.0;2018;noviembre
TETUÁN;14.0;23.0;1.0;22.0;5.0;36.0;60.0;44.0;14.0;6.0;41.0;231.0;10.0;94.0;218.0;0.0;0.0;2018;noviembre
CHAMBERÍ;8.0;5.0;0.0;18.0;6.0;22.0;49.0;58.0;15.0;4.0;5.0;215.0;0.0;71.0;174.0;2.0;3.0;2018;noviembre
FUENCARRAL - EL PARDO;4.0;3.0;0.0;18.0;1.0;20.0;50.0;62.0;55.0;1.0;3.0;3.0;2.0;30.0;59.0;0.0;0.0;2018;noviembre
MONCLOA - ARAVACA;7.0;9.0;0.0;3.0;0.0;34.0;60.0;71.0;25.0;1.0;0.0;175.0;3.0;21.0;43.0;0.0;0.0;2018;noviembre
LATINA;3.0;7.0;1.0;26.0;1.0;26.0;45.0;25.0;44.0;1.0;11.0;114.0;2.0;34.0;108.0;0.0;14.0;2018;noviembre
CARABANCHEL;14.0;17.0;5.0;25.0;3.0;48.0;57.0;29.0;64.0;24.0;6.0;82.0;3.0;76.0;168.0;1.0;23.0;2018;noviembre
USERA;9.0;20.0;4.0;25.0;2.0;50.0;23.0;30.0;25.0;25.0;43.0;59.0;0.0;43.0;183.0;0.0;0.0;2018;noviembre
PUENTE DE VALLECAS;17.0;29.0;25.0;61.0;12.0;110.0;54.0;70.0;41.0;5.0;19.0;89.0;3.0;205.0;176.0;1.0;5.0;2018;noviembre
MORATALAZ;2.0;1.0;3.0;18.0;5.0;11.0;27.0;33.0;20.0;0.0;0.0;49.0;5.0;26.0;46.0;0.0;8.0;2018;noviembre
CIUDAD LINEAL;36.0;29.0;2.0;11.0;2.0;31.0;57.0;49.0;54.0;8.0;8.0;60.0;3.0;79.0;138.0;0.0;4.0;2018;noviembre
HORTALEZA;10.0;7.0;1.0;14.0;6.0;16.0;20.0;41.0;41.0;0.0;0.0;1.0;0.0;22.0;62.0;0.0;0.0;2018;noviembre
VILLAVERDE;16.0;18.0;6.0;33.0;3.0;42.0;28.0;13.0;17.0;4.0;7.0;45.0;0.0;47.0;104.0;0.0;8.0;2018;noviembre
VILLA DE VALLECAS;2.0;10.0;9.0;16.0;74.0;35.0;29.0;26.0;20.0;5.0;3.0;18.0;0.0;61.0;78.0;0.0;0.0;2018;noviembre
VICÁLVARO;0.0;1.0;1.0;0.0;0.0;3.0;20.0;4.0;25.0;0.0;1.0;22.0;0.0;16.0;10.0;0.0;0.0;2018;noviembre
SAN BLAS - CANILLEJAS;20.0;23.0;0.0;32.0;4.0;32.0;42.0;47.0;21.0;0.0;63.0;30.0;2.0;26.0;71.0;6.0;40.0;2018;noviembre
BARAJAS;5.0;10.0;0.0;1.0;0.0;15.0;23.0;19.0;18.0;1.0;0.0;0.0;0.0;9.0;8.0;0.0;23.0;2018;noviembre
CENTRO;26.0;62.0;219.0;193.0;80.0;126.0;34.0;27.0;26.0;662.0;87.0;1637.0;23.0;354.0;774.0;12.0;2.0;2018;diciembre
ARGANZUELA;8.0;8.0;1.0;2.0;0.0;29.0;35.0;46.0;14.0;2.0;33.0;55.0;3.0;40.0;59.0;0.0;5.0;2018;diciembre
